"resp.id","ques","alt","anchor_1","anchor_2","anchor_3","anchor_4","zemlja","dob","best_choice","worst_choice"
5,3,"pizze (sve vrste)",1,NA,NA,2,NA,NA,0,1
5,3,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",1,NA,NA,2,NA,NA,0,0
5,3,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,NA,NA,2,NA,NA,1,0
5,4,"slane pogaèe s punjenjem (meso, povræe…)",1,NA,NA,2,NA,NA,0,1
5,4,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,NA,NA,2,NA,NA,1,0
5,4,"slane kiflice i peciva s punjenjem (šunka, sir…)",1,NA,NA,2,NA,NA,0,0
5,5,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",1,NA,NA,2,NA,NA,1,0
5,5,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,NA,NA,2,NA,NA,0,0
5,5,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,NA,NA,2,NA,NA,0,1
5,6,"pizze (sve vrste)",1,NA,NA,2,NA,NA,0,1
5,6,"slane pogaèe s punjenjem (meso, povræe…)",1,NA,NA,2,NA,NA,0,0
5,6,"kruh (sve vrste) i pogaèe bez punjenja",1,NA,NA,2,NA,NA,1,0
5,7,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,NA,NA,2,NA,NA,1,0
5,7,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,NA,NA,2,NA,NA,0,1
5,7,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,NA,NA,2,NA,NA,0,0
5,8,"slane pogaèe s punjenjem (meso, povræe…)",1,NA,NA,2,NA,NA,0,0
5,8,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",1,NA,NA,2,NA,NA,1,0
5,8,"pizze (sve vrste)",1,NA,NA,2,NA,NA,0,1
6,1,"kruh (sve vrste) i pogaèe bez punjenja",1,NA,NA,2,NA,NA,0,0
6,1,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,NA,NA,2,NA,NA,0,1
6,1,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,NA,NA,2,NA,NA,1,0
6,2,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,NA,NA,2,NA,NA,0,1
