"ID","A1B1","A2B1","A3B1","A4B1","A5B1","A6B1","A7B1","A8B1","A9B1","A10B1","A11B1","A12B1"
71,-1.09154172218785,3.3663912440546,0.746429069492082,1.47557103426377,2.17502916613194,-2.15190254807448,-1.75452949708198,0.399944001578419,-2.15281905595385,-4.14510171965728,-0.257145497065592,0.232406632097354
72,-2.83566601838063,0.956528406812713,0.0586592082632612,-0.561535031884999,-0.801595339508467,-5.38673966806262,-6.01053710122916,-3.1785953903105,-4.91507615904641,-5.31494963962396,-2.0525466803012,-1.50816787351181
73,-3.86914133134098,-2.70153546922824,-1.88212733397498,-0.835511289018435,-4.72276314680806,-5.77342316173259,-7.69354518902671,-3.92157948432176,-4.3678120116436,-7.10941983376826,-3.28870730398452,-3.75093227523036
74,-3.1447005354705,0.162909958630024,-1.81030265109918,-1.21601735695572,-0.8722182881663,-6.09299988604119,-6.04306377143288,-5.20974449771547,-4.93384173586348,-5.9481944541848,-3.4871440917955,-2.39527434865724
75,0.112688825095142,4.0313813856705,0.782171066290323,2.3770349920349,0.603598241301018,-1.09463088900112,-2.02232101420546,2.09447773669964,-0.272670076412683,-3.26024053721137,2.20133550894594,1.41996939893036
76,-3.37621396899866,-0.321793927750508,-2.59272675161407,-0.654308102118327,-2.83986619139663,-5.7089901438349,-7.06392018719391,-3.45877568227814,-4.72850123652983,-7.41354079645175,-2.41822912461697,-4.02872226218086
77,0.299222564224662,3.03303595206511,0.281514993769117,3.488121435206,3.07102151210471,0.847210210877194,-0.792848173731297,2.58964621816531,0.0703602037373041,-2.72963698363,1.92972420554713,1.85456791125435
78,-3.90425512413362,-2.7232505275027,-1.54983737874049,-0.577504685856597,-2.8966791671447,-6.13159266177015,-7.15725951988113,-2.37418535200628,-4.36865318188778,-6.97813652401743,-3.48755567864966,-2.59358577698522
79,-1.0145564384227,0.57956469004651,0.514530759484118,1.42479185503593,-0.332605713416799,-3.07590902930207,-4.72887424385083,0.172365643352726,-3.30391153255038,-4.53598843857022,-0.289568014656547,-0.736228699937231
80,-4.73279587039607,-1.97929436835752,-0.890203923071765,-1.9912376133119,-3.00683187055528,-7.46603700254613,-7.65945862598236,-3.13060855316322,-4.9453510886547,-7.37016358707386,-2.42833973453072,-1.92419381111288
81,-3.16001424871965,-1.37357064291812,-1.0697499796877,-0.922467869621132,-0.857582563390607,-5.33418283088624,-6.56253976218045,-3.78383481873843,-4.60517279076958,-6.48300974563337,-3.83817648644165,-1.54588472555304
82,-3.29826513000354,-1.86357249152971,-1.52197827356576,-0.165156568957887,-2.27241498002187,-4.14602998446841,-6.32082362658223,-3.91579961224834,-2.13309400123429,-6.25377283184042,-3.72638396678932,-2.10515518129341
83,-0.538822649257424,2.89533580276084,-0.88241430964362,2.30255513182563,0.762833258315816,-2.50854099806306,-2.73694641122082,-0.0379451607724485,-2.70141938372278,-3.73145645536393,-0.131032517263529,-1.90344451030497
84,-1.36101769504073,1.49689599975562,0.788841085299512,1.48523626242813,1.35863645171788,-2.88277622105601,-4.06997920504612,-1.87775765673594,-1.30852991627899,-4.8691095200077,-0.98706168128289,0.268528499327999
85,-2.20668268332836,1.13067508528047,-2.20037564277506,-0.199941545917991,-0.787574763322736,-4.94778107959125,-4.995582027138,-1.17255958250589,-3.93704383704711,-5.5209397559199,-2.44430773190069,-2.03428880481488
86,-0.955203805109073,0.963936626284196,1.55974431855376,2.48073378588983,0.795621581303054,-2.22735209025361,-4.04143015154851,1.10233701130155,-0.0694603993181039,-3.55117387631023,1.18740053925972,3.01627012545638
87,-1.80212539079651,0.907872378371026,0.196078808273866,1.8462723017858,-0.319726220687853,-3.32381310344422,-5.16699232651356,1.8636765101994,-1.71405511223351,-4.31492652778752,-0.0482856449177037,0.656090443821938
88,-3.48181614940354,-1.07231459280587,-2.59346520636913,-1.35412627974396,-1.46879283326431,-6.61050014928071,-7.83425507094277,-4.18027371198625,-4.78575405781319,-6.9375429722186,-2.60009236361951,-2.6268464859585
89,0.237038411555544,2.82580984194778,2.29566529875287,1.31888137692483,1.85451806668728,-2.15301066384729,-2.42633538025924,0.811542550550417,-1.26363809287307,-2.94641882059299,0.754558827307172,0.708865996978322
90,-2.86542733206652,-0.716522585159641,-0.439804933449443,-0.247101671484763,0.179514925768255,-4.4821894002307,-5.42024154890858,-1.030162889405,-2.62848653602111,-6.06050995011727,-0.368738503924249,1.06117564275911
91,-1.08165682499575,1.76666001828895,1.98326127693529,2.8295883733872,2.16033991097393,-3.15540917371432,-2.75904908821518,0.0917814139407351,-1.0473020754973,-3.5862659664068,-0.157696128802077,1.10088785164552
92,-3.01805918707656,0.778561958415915,-0.927848232842895,0.99102275452086,0.285031231275073,-3.57683196345205,-4.39646702935656,-0.457468795069569,-3.09094117388864,-5.59170764988482,-0.969723635862959,-1.31914424251023
93,0.668740551732032,3.76779607880814,3.58498879838339,3.30166269973053,4.03721542808314,-0.561053589011276,-1.38255278535269,2.11032702186438,0.958860542267878,-1.63490218092242,2.09865710167634,4.76696622411909
94,2.06720050861765,6.01616118308759,2.30504806111496,4.68725759499993,4.04322117929163,0.409702972547983,-0.597768793142019,3.55771475399053,1.76334251606303,-0.26137803406954,2.23129761843945,4.79811501961828
95,-1.43373411153114,2.17280436881758,0.0622901470632625,1.95006840233287,0.482381752490637,-3.55508691507351,-4.96239001718826,-0.776935799647942,-1.49618385945208,-4.40856460867381,-0.955333179579002,-0.654795598820777
96,-1.1881698443913,1.42941997384353,1.88505752819708,2.20420338382697,1.17634836146288,-2.60358467675489,-3.4714677288772,0.719595618559743,-0.466616386257883,-3.59981153754289,0.35846569205581,0.238046967920829
97,-0.711552823968385,4.63439706386326,1.16757387160407,3.25784846147424,2.51311266457307,-0.0750094588855508,-0.896799880321807,2.54748383460509,-0.706589384675586,-2.25965202052093,1.56713293480808,2.51837436050049
98,-0.104723918828581,1.92975337106186,0.468864271803385,1.79173173523392,1.59086088038491,-2.38676105370011,-3.63606499432491,-1.01040799008282,-1.49476811553913,-3.76071045680293,-1.07272935817207,-0.314279104253184
99,-0.863656867095703,0.71259609652623,0.606266467687168,0.782219019242515,2.18949498604045,-2.3079159032758,-3.23911666403214,0.171238098863317,-1.88863640100462,-4.38203186239941,0.520107899986232,0.794208452884394
100,0.41769263948406,3.61440874639377,0.472790971777686,3.25399016885143,0.367655936059882,-0.797604971785152,-2.37744211929747,1.20965835615093,-2.22514652743073,-2.40469236182187,1.44059269658937,-0.0190596084626828
101,-1.95087361902479,1.58669569886302,1.85953454959852,0.210803680077393,0.578905620037177,-3.58133977120509,-4.32369981881818,-0.286297010245681,-1.94736527951916,-4.35944004872892,-0.762438735185513,0.109541779285502
102,0.322222265605658,3.78732340725161,1.12144154226439,3.23926426090181,1.84247793390457,-2.25448425710817,-3.01507048408914,1.14586270493139,-0.913088369889031,-3.72937222931046,0.63697230598113,0.0157160756288706
103,-2.93240185754564,0.328680489511784,-1.49356060799199,-1.38445711798014,-1.4687069429172,-5.38566431188836,-6.62509062609411,-2.04665087614634,-5.33204639996613,-5.66112615966657,-2.69001013862858,-4.5331926984739
104,-1.50581569352519,1.47360167139655,0.69141582132166,1.39365198516302,0.363248659384678,-4.19590478916343,-4.43004467520129,0.236621663308216,-2.04522216637428,-4.37330772007093,-0.823408385796929,-0.603606976395672
105,-3.74929589247156,-1.42033629646265,-1.67334193638553,-1.5541424888097,-2.33605603177297,-6.05805198271351,-8.06629018341617,-3.78852053624003,-5.60410280279025,-7.22512328294647,-3.26704601426468,-3.70369618370278
106,0.235316482520039,2.97653297288088,1.99571727827246,2.21085018295883,2.74737950252822,-0.337145069387097,-2.34424103947827,0.843142596206714,-0.18920162821025,-2.59822427096876,0.469693853500743,1.05562050217627
107,-1.27266916515457,1.94061061464074,0.472347902203752,0.722770519735287,1.00571651180687,-1.70392682640113,-2.91525199659993,-1.44329767816792,-0.94463032513348,-3.61815847433923,0.460745119262025,0.686856056605948
108,-0.496112887919986,1.45024870358833,1.4522777260896,2.91302559625115,1.87200343232404,-1.69632705078527,-3.90331328624789,-0.308990213477065,0.126504332383477,-3.40825336572762,0.205725666118656,-0.310577227276891
109,-2.97955035481126,-1.92477665049766,-1.18472742746891,0.948631744692066,-1.32955466900351,-4.94170470796035,-6.63157223874837,-1.75041656339637,-2.21120120902163,-5.84585006537729,-2.09982207942307,-2.13346173541297
110,-0.8949492345595,2.834302799267,1.68823644385163,2.75066615553755,1.04999102623522,-1.3802330724405,-2.84146153332998,2.36699582401741,-1.01632071515859,-2.2792344802165,0.899257659354404,0.876493040678549
111,-4.40608147401259,-2.3345798173964,-2.32628380353931,-1.84912488317135,-2.03522662276856,-6.85703628276885,-8.21680265547062,-5.12371947015524,-5.11858681561209,-5.4905088619023,-3.10124441216941,-4.05657693329064
112,-2.66294787597463,-1.20864498253281,-1.94562542923745,-0.406636395517726,-2.73581903827243,-4.56735505970372,-6.30957115060261,-1.45232082743764,-3.05629193054426,-6.6690996786313,-2.26135562344969,-1.57347187054241
113,-0.794125008429309,3.3842316156958,1.54466681023281,1.8061868725434,2.6923670495005,-1.09330600701916,-1.44120797525278,1.87057983519581,-0.798863640830783,-3.39755804018252,2.10284952840328,1.25862299207308
114,-4.53884079756061,-2.92851417464776,-1.44178820776625,-1.40210315921744,-1.74391249871282,-5.13704946850973,-7.10053053888342,-4.72392570699947,-4.06807944403361,-6.82340660720367,-2.85535280057964,-3.49552017998611
115,-4.47114843524199,-3.37724294674378,-1.45360340468947,-0.566814869351941,-2.30153076721807,-5.57628527452686,-6.72756875375631,-1.90586575116715,-4.94404394723311,-7.56971739358781,-2.97346741311287,-3.36875077456316
116,-2.4113607758761,0.802903652732514,-0.478586344904954,-0.343826109734621,-1.6726988611593,-5.17059620010579,-5.96707270912018,-1.80456173187307,-3.746543399613,-6.55501804548451,-1.50467695120918,-2.92878895843273
117,-1.93095865224113,0.962543215250317,-0.832299556542704,0.574816742952577,-0.0740609813736197,-4.62020381251196,-4.8651609799572,0.367839153553906,-1.92255586569231,-4.80566266687981,-1.29877087565429,-0.956311763186113
118,-4.89836405452205,-1.82786886117983,-1.20441195293109,-1.80206901518144,-2.50009760179159,-6.21879650161233,-8.37729380251661,-4.69704753767008,-4.18688911979152,-7.51306193343261,-3.62388446058691,-4.8230442222197
119,-3.35418905666785,-0.813314333139078,-0.360941491719753,0.00815144527608522,-2.1858285486497,-5.01414187544172,-7.11764903068531,-2.29473440183795,-3.37646706962967,-6.30346145982787,-2.5477429051665,-4.3312089277398
120,-0.44153791786142,4.26310727670601,1.61244396899231,2.51449055954618,1.81929411827045,-1.298069588674,-1.63372997998372,1.87876343542939,0.607211444411081,-2.43195346965769,1.29181835470385,3.16093783283619
121,-1.64839475391845,0.409857291839098,2.0998013346659,0.618256177790378,0.918283246819221,-3.10306530322902,-4.16273961314565,0.597563594959407,-1.33187733514321,-3.43104688389778,-1.02292817778379,1.20059916140505
122,-4.18613746195705,-0.898750645427277,-1.73362372064283,-1.08350240660529,-0.377046942245432,-5.38002657053346,-7.26162130956073,-3.29473074521215,-3.81195018292628,-5.90848677955725,-3.68235589209222,-4.0714375075373
123,-0.781769936172543,1.82835446881873,1.51674837119905,0.364933326938527,1.53443157751241,-2.75642244904029,-4.64230589999918,-1.31064668064583,-1.70073953323471,-4.07915070306363,-0.680037126949021,0.219353098410205
124,0.895857364568483,2.40486769376909,2.42788327903374,1.16780115471767,1.40329622704435,-1.87848977904354,-2.15864595367852,1.76606445170399,-0.94365176025805,-2.77112205250463,1.03288675218802,1.7948684910221
125,-2.86726235550458,0.59842322611619,-0.540354871348429,0.643946515436386,0.287157072608017,-4.67560238973006,-5.35354668056211,-1.76555041859645,-2.8827464461136,-6.00359299134206,-1.63992022061978,0.0291571313052027
126,-0.611627802017475,3.16128202410194,0.94311133391519,3.67674503949483,2.32950976696005,-0.831125376476737,-2.19245366863726,0.709739150081728,1.11765263420608,-2.47663440282592,1.11369810963393,3.01206389491639
127,-4.21862866729639,-1.09922510552445,-2.42435144140282,-0.935448292685443,-2.83269820403315,-6.15662275009308,-7.01611183493463,-1.49325246937752,-4.57878139634288,-7.40505244621409,-1.74652633677044,-2.93276714725224
128,-3.59934363166216,-0.248275010432685,-2.26697181224225,-0.42582843768991,-0.762988362007741,-5.48561358503616,-6.24515904374519,-1.42775026136938,-3.74478017713205,-6.80468110172209,-1.68855112949676,-1.42050592352694
129,-4.40307867587086,-0.772238938408543,-2.20175733188002,-0.256847006859577,-1.64757627910949,-5.10004130803735,-6.51126818702992,-2.37300509727417,-3.98326650543231,-6.41498905180499,-2.62036075271567,-2.11961935243337
