"questionnaire.id","resp.id","ques","alt","anchor_1","anchor_2","anchor_3","anchor_4","zemlja","dob","best_choice","worst_choice"
1,91,7,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,1,2,1,"Bosna i Hercegovina","više od 50 godina",1,0
1,91,7,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",1,1,2,1,"Bosna i Hercegovina","više od 50 godina",0,0
1,91,7,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,1,2,1,"Bosna i Hercegovina","više od 50 godina",0,0
1,91,7,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",1,1,2,1,"Bosna i Hercegovina","više od 50 godina",0,1
1,91,8,"kruh (sve vrste) i pogaèe bez punjenja",1,1,2,1,"Bosna i Hercegovina","više od 50 godina",0,0
1,91,8,"pizze (sve vrste)",1,1,2,1,"Bosna i Hercegovina","više od 50 godina",0,1
1,91,8,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,1,2,1,"Bosna i Hercegovina","više od 50 godina",1,0
1,91,8,"slane kiflice i peciva s punjenjem (šunka, sir…)",1,1,2,1,"Bosna i Hercegovina","više od 50 godina",0,0
1,91,9,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,1,2,1,"Bosna i Hercegovina","više od 50 godina",0,1
1,91,9,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",1,1,2,1,"Bosna i Hercegovina","više od 50 godina",0,0
1,91,9,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,1,2,1,"Bosna i Hercegovina","više od 50 godina",1,0
1,91,9,"pizze (sve vrste)",1,1,2,1,"Bosna i Hercegovina","više od 50 godina",0,0
1,91,10,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,1,2,1,"Bosna i Hercegovina","više od 50 godina",0,0
1,91,10,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,1,2,1,"Bosna i Hercegovina","više od 50 godina",0,0
1,91,10,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,1,2,1,"Bosna i Hercegovina","više od 50 godina",0,1
1,91,10,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,1,2,1,"Bosna i Hercegovina","više od 50 godina",1,0
1,92,1,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",1,0
1,92,1,"slane kiflice i peciva s punjenjem (šunka, sir…)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",0,1
1,92,1,"slane pogaèe s punjenjem (meso, povræe…)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",0,0
1,92,1,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",0,0
1,92,2,"slane kiflice i peciva s punjenjem (šunka, sir…)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",0,1
1,92,2,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",0,0
1,92,2,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",1,0
1,92,2,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",0,0
1,92,3,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",0,0
1,92,3,"kruh (sve vrste) i pogaèe bez punjenja",2,2,1,2,"Bosna i Hercegovina","20-50 godina",0,1
1,92,3,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",1,0
1,92,3,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",0,0
1,92,4,"slane pogaèe s punjenjem (meso, povræe…)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",0,0
1,92,4,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",0,1
1,92,4,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",0,0
1,92,4,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",1,0
1,92,5,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",0,0
1,92,5,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",0,1
1,92,5,"pizze (sve vrste)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",0,0
1,92,5,"slane pogaèe s punjenjem (meso, povræe…)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",1,0
1,92,6,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",0,1
1,92,6,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",1,0
1,92,6,"kruh (sve vrste) i pogaèe bez punjenja",2,2,1,2,"Bosna i Hercegovina","20-50 godina",0,0
1,92,6,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",0,0
1,92,7,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",1,0
1,92,7,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",0,0
1,92,7,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",0,0
1,92,7,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",0,1
1,92,8,"kruh (sve vrste) i pogaèe bez punjenja",2,2,1,2,"Bosna i Hercegovina","20-50 godina",0,0
1,92,8,"pizze (sve vrste)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",0,0
1,92,8,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",1,0
1,92,8,"slane kiflice i peciva s punjenjem (šunka, sir…)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",0,1
1,92,9,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",0,0
1,92,9,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",0,1
1,92,9,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",1,0
1,92,9,"pizze (sve vrste)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",0,0
1,92,10,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",0,1
1,92,10,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",1,0
1,92,10,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",0,0
1,92,10,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",2,2,1,2,"Bosna i Hercegovina","20-50 godina",0,0
1,93,1,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,1,1,1,"Ostalo","20-50 godina",1,0
1,93,1,"slane kiflice i peciva s punjenjem (šunka, sir…)",1,1,1,1,"Ostalo","20-50 godina",0,1
1,93,1,"slane pogaèe s punjenjem (meso, povræe…)",1,1,1,1,"Ostalo","20-50 godina",0,0
1,93,1,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",1,1,1,1,"Ostalo","20-50 godina",0,0
1,93,2,"slane kiflice i peciva s punjenjem (šunka, sir…)",1,1,1,1,"Ostalo","20-50 godina",0,1
1,93,2,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,1,1,1,"Ostalo","20-50 godina",0,0
1,93,2,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,1,1,1,"Ostalo","20-50 godina",0,0
1,93,2,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,1,1,1,"Ostalo","20-50 godina",1,0
1,93,3,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",1,1,1,1,"Ostalo","20-50 godina",0,0
1,93,3,"kruh (sve vrste) i pogaèe bez punjenja",1,1,1,1,"Ostalo","20-50 godina",0,1
1,93,3,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",1,1,1,1,"Ostalo","20-50 godina",0,0
1,93,3,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,1,1,1,"Ostalo","20-50 godina",1,0
1,93,4,"slane pogaèe s punjenjem (meso, povræe…)",1,1,1,1,"Ostalo","20-50 godina",0,0
1,93,4,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,1,1,1,"Ostalo","20-50 godina",0,1
1,93,4,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",1,1,1,1,"Ostalo","20-50 godina",0,0
1,93,4,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,1,1,1,"Ostalo","20-50 godina",1,0
1,93,5,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,1,1,1,"Ostalo","20-50 godina",0,0
1,93,5,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",1,1,1,1,"Ostalo","20-50 godina",0,1
1,93,5,"pizze (sve vrste)",1,1,1,1,"Ostalo","20-50 godina",0,0
1,93,5,"slane pogaèe s punjenjem (meso, povræe…)",1,1,1,1,"Ostalo","20-50 godina",1,0
1,93,6,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",1,1,1,1,"Ostalo","20-50 godina",1,0
1,93,6,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,1,1,1,"Ostalo","20-50 godina",0,0
1,93,6,"kruh (sve vrste) i pogaèe bez punjenja",1,1,1,1,"Ostalo","20-50 godina",0,1
1,93,6,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,1,1,1,"Ostalo","20-50 godina",0,0
1,93,7,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,1,1,1,"Ostalo","20-50 godina",1,0
1,93,7,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",1,1,1,1,"Ostalo","20-50 godina",0,0
1,93,7,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,1,1,1,"Ostalo","20-50 godina",0,0
1,93,7,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",1,1,1,1,"Ostalo","20-50 godina",0,1
1,93,8,"kruh (sve vrste) i pogaèe bez punjenja",1,1,1,1,"Ostalo","20-50 godina",0,0
1,93,8,"pizze (sve vrste)",1,1,1,1,"Ostalo","20-50 godina",0,0
1,93,8,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,1,1,1,"Ostalo","20-50 godina",1,0
1,93,8,"slane kiflice i peciva s punjenjem (šunka, sir…)",1,1,1,1,"Ostalo","20-50 godina",0,1
1,93,9,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,1,1,1,"Ostalo","20-50 godina",1,0
1,93,9,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",1,1,1,1,"Ostalo","20-50 godina",0,0
1,93,9,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,1,1,1,"Ostalo","20-50 godina",0,0
1,93,9,"pizze (sve vrste)",1,1,1,1,"Ostalo","20-50 godina",0,1
1,93,10,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,1,1,1,"Ostalo","20-50 godina",0,1
1,93,10,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,1,1,1,"Ostalo","20-50 godina",1,0
1,93,10,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,1,1,1,"Ostalo","20-50 godina",0,0
1,93,10,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,1,1,1,"Ostalo","20-50 godina",0,0
1,94,1,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",1,0
1,94,1,"slane kiflice i peciva s punjenjem (šunka, sir…)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",0,1
1,94,1,"slane pogaèe s punjenjem (meso, povræe…)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",0,0
1,94,1,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",0,0
1,94,2,"slane kiflice i peciva s punjenjem (šunka, sir…)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",0,1
1,94,2,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",0,0
1,94,2,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",0,0
1,94,2,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",1,0
1,94,3,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",1,0
1,94,3,"kruh (sve vrste) i pogaèe bez punjenja",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",0,0
1,94,3,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",0,0
1,94,3,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",0,1
1,94,4,"slane pogaèe s punjenjem (meso, povræe…)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",0,0
1,94,4,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",0,1
1,94,4,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",0,0
1,94,4,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",1,0
1,94,5,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",0,1
1,94,5,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",0,0
1,94,5,"pizze (sve vrste)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",1,0
1,94,5,"slane pogaèe s punjenjem (meso, povræe…)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",0,0
1,94,6,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",0,1
1,94,6,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",1,0
1,94,6,"kruh (sve vrste) i pogaèe bez punjenja",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",0,0
1,94,6,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",0,0
1,94,7,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",1,0
1,94,7,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",0,0
1,94,7,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",0,0
1,94,7,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",0,1
1,94,8,"kruh (sve vrste) i pogaèe bez punjenja",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",0,0
1,94,8,"pizze (sve vrste)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",0,0
1,94,8,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",1,0
1,94,8,"slane kiflice i peciva s punjenjem (šunka, sir…)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",0,1
1,94,9,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",0,0
1,94,9,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",1,0
1,94,9,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",0,0
1,94,9,"pizze (sve vrste)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",0,1
1,94,10,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",0,0
1,94,10,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",1,0
1,94,10,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",0,1
1,94,10,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,1,1,1,"Bosna i Hercegovina","manje od 20 godina",0,0
1,95,1,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,1,2,2,"Ostalo","20-50 godina",1,0
1,95,1,"slane kiflice i peciva s punjenjem (šunka, sir…)",1,1,2,2,"Ostalo","20-50 godina",0,1
1,95,1,"slane pogaèe s punjenjem (meso, povræe…)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,95,1,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,95,2,"slane kiflice i peciva s punjenjem (šunka, sir…)",1,1,2,2,"Ostalo","20-50 godina",0,1
1,95,2,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,95,2,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,1,2,2,"Ostalo","20-50 godina",1,0
1,95,2,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,95,3,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,95,3,"kruh (sve vrste) i pogaèe bez punjenja",1,1,2,2,"Ostalo","20-50 godina",0,1
1,95,3,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",1,1,2,2,"Ostalo","20-50 godina",1,0
1,95,3,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,95,4,"slane pogaèe s punjenjem (meso, povræe…)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,95,4,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,95,4,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",1,1,2,2,"Ostalo","20-50 godina",0,1
1,95,4,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,1,2,2,"Ostalo","20-50 godina",1,0
1,95,5,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,95,5,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",1,1,2,2,"Ostalo","20-50 godina",0,1
1,95,5,"pizze (sve vrste)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,95,5,"slane pogaèe s punjenjem (meso, povræe…)",1,1,2,2,"Ostalo","20-50 godina",1,0
1,95,6,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",1,1,2,2,"Ostalo","20-50 godina",0,1
1,95,6,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,1,2,2,"Ostalo","20-50 godina",1,0
1,95,6,"kruh (sve vrste) i pogaèe bez punjenja",1,1,2,2,"Ostalo","20-50 godina",0,0
1,95,6,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,95,7,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,1,2,2,"Ostalo","20-50 godina",1,0
1,95,7,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,95,7,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,95,7,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",1,1,2,2,"Ostalo","20-50 godina",0,1
1,95,8,"kruh (sve vrste) i pogaèe bez punjenja",1,1,2,2,"Ostalo","20-50 godina",0,0
1,95,8,"pizze (sve vrste)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,95,8,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,1,2,2,"Ostalo","20-50 godina",1,0
1,95,8,"slane kiflice i peciva s punjenjem (šunka, sir…)",1,1,2,2,"Ostalo","20-50 godina",0,1
1,95,9,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,95,9,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,95,9,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,1,2,2,"Ostalo","20-50 godina",1,0
1,95,9,"pizze (sve vrste)",1,1,2,2,"Ostalo","20-50 godina",0,1
1,95,10,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,95,10,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,1,2,2,"Ostalo","20-50 godina",0,0
1,95,10,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,1,2,2,"Ostalo","20-50 godina",0,1
1,95,10,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,1,2,2,"Ostalo","20-50 godina",1,0
1,96,1,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",2,1,1,1,"Hrvatska","manje od 20 godina",1,0
1,96,1,"slane kiflice i peciva s punjenjem (šunka, sir…)",2,1,1,1,"Hrvatska","manje od 20 godina",0,1
1,96,1,"slane pogaèe s punjenjem (meso, povræe…)",2,1,1,1,"Hrvatska","manje od 20 godina",0,0
1,96,1,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",2,1,1,1,"Hrvatska","manje od 20 godina",0,0
1,96,2,"slane kiflice i peciva s punjenjem (šunka, sir…)",2,1,1,1,"Hrvatska","manje od 20 godina",0,1
1,96,2,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,1,1,1,"Hrvatska","manje od 20 godina",0,0
1,96,2,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",2,1,1,1,"Hrvatska","manje od 20 godina",0,0
1,96,2,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",2,1,1,1,"Hrvatska","manje od 20 godina",1,0
1,96,3,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",2,1,1,1,"Hrvatska","manje od 20 godina",0,0
1,96,3,"kruh (sve vrste) i pogaèe bez punjenja",2,1,1,1,"Hrvatska","manje od 20 godina",1,0
1,96,3,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",2,1,1,1,"Hrvatska","manje od 20 godina",0,0
1,96,3,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,1,1,1,"Hrvatska","manje od 20 godina",0,1
1,96,4,"slane pogaèe s punjenjem (meso, povræe…)",2,1,1,1,"Hrvatska","manje od 20 godina",0,1
1,96,4,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",2,1,1,1,"Hrvatska","manje od 20 godina",0,0
1,96,4,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",2,1,1,1,"Hrvatska","manje od 20 godina",0,0
1,96,4,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",2,1,1,1,"Hrvatska","manje od 20 godina",1,0
1,96,5,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,1,1,1,"Hrvatska","manje od 20 godina",0,1
1,96,5,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,1,1,1,"Hrvatska","manje od 20 godina",1,0
1,96,5,"pizze (sve vrste)",2,1,1,1,"Hrvatska","manje od 20 godina",0,0
1,96,5,"slane pogaèe s punjenjem (meso, povræe…)",2,1,1,1,"Hrvatska","manje od 20 godina",0,0
1,96,6,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,1,1,1,"Hrvatska","manje od 20 godina",0,1
1,96,6,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",2,1,1,1,"Hrvatska","manje od 20 godina",1,0
1,96,6,"kruh (sve vrste) i pogaèe bez punjenja",2,1,1,1,"Hrvatska","manje od 20 godina",0,0
1,96,6,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",2,1,1,1,"Hrvatska","manje od 20 godina",0,0
1,96,7,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",2,1,1,1,"Hrvatska","manje od 20 godina",1,0
1,96,7,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",2,1,1,1,"Hrvatska","manje od 20 godina",0,0
1,96,7,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",2,1,1,1,"Hrvatska","manje od 20 godina",0,0
1,96,7,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",2,1,1,1,"Hrvatska","manje od 20 godina",0,1
1,96,8,"kruh (sve vrste) i pogaèe bez punjenja",2,1,1,1,"Hrvatska","manje od 20 godina",0,0
1,96,8,"pizze (sve vrste)",2,1,1,1,"Hrvatska","manje od 20 godina",0,0
1,96,8,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",2,1,1,1,"Hrvatska","manje od 20 godina",1,0
1,96,8,"slane kiflice i peciva s punjenjem (šunka, sir…)",2,1,1,1,"Hrvatska","manje od 20 godina",0,1
1,96,9,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",2,1,1,1,"Hrvatska","manje od 20 godina",0,0
1,96,9,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",2,1,1,1,"Hrvatska","manje od 20 godina",0,1
1,96,9,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",2,1,1,1,"Hrvatska","manje od 20 godina",1,0
1,96,9,"pizze (sve vrste)",2,1,1,1,"Hrvatska","manje od 20 godina",0,0
1,96,10,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",2,1,1,1,"Hrvatska","manje od 20 godina",0,0
1,96,10,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",2,1,1,1,"Hrvatska","manje od 20 godina",0,0
1,96,10,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",2,1,1,1,"Hrvatska","manje od 20 godina",0,1
